,UMAP1,UMAP2,profileBIC,profileAIC
6640,-8.494867,14.093519,2,5
6641,-8.382636,14.207709,2,5
6642,-2.3336031,-5.2021937,0,0
6643,-0.1562747,21.468792,2,5
6644,-9.151093,13.031816,2,5
6645,-2.467653,-5.064049,0,0
6646,-8.449374,14.145125,2,5
6647,-2.3153214,-5.217658,0,0
6648,-9.157018,13.037586,2,5
6649,-0.018962244,21.30351,2,5
6650,-8.366923,14.227584,2,5
6651,-5.330811,5.804867,2,2
6652,-2.5117555,-5.029647,0,0
6653,-2.3038082,-5.227495,0,0
6654,-0.47532374,21.335802,2,5
6655,-0.22739236,21.617922,2,5
6656,-8.633424,13.462164,2,5
6657,-0.11635815,21.353851,2,5
6658,-4.5855846,-6.281863,0,0
6659,2.9631927,-10.107683,0,0
6660,14.677088,-1.9765569,3,4
6661,-1.4334704,25.959871,2,5
6662,3.0595164,-9.985494,0,0
6663,16.251001,18.432604,3,3
6664,-6.8045063,-20.240948,0,0
6665,13.807667,-9.289685,3,4
6666,8.472526,-16.963127,0,4
6667,-25.556755,9.760593,2,2
6668,-17.100214,-5.711653,2,2
6669,11.709203,-5.552229,3,4
6670,10.588566,-11.6023655,0,4
6671,8.0086,-8.646482,0,4
6672,14.0683365,23.875572,3,3
6673,-25.611618,9.705749,2,2
6674,-25.487494,9.826239,2,2
6675,-25.620512,9.697265,2,2
6676,-6.8050513,-20.241407,0,0
6677,-5.2783384,-15.333045,0,0
6678,-25.5261,9.790665,2,2
6679,-7.789812,18.78163,2,5
6680,-6.804141,-20.24053,0,0
6681,-13.713698,-7.0948033,2,0
6682,-9.923842,1.1874298,2,2
6683,2.1854146,-0.5024475,1,1
6684,-0.46750346,21.345098,2,5
6685,-6.1181707,6.491117,2,2
6686,-0.3197686,21.61964,2,5
6687,-5.6400166,5.546077,2,2
6688,-9.162722,13.027733,2,5
6689,-9.671881,13.682272,2,5
6690,0.0051050936,21.281282,2,5
6691,-8.433144,14.157097,2,5
6692,-0.51899505,21.301666,2,5
6693,-6.1230345,6.4644437,2,2
6694,-8.657242,13.441198,2,5
6695,-0.08327496,21.381159,2,5
6696,-9.904626,1.1164669,2,2
6697,2.4486012,-0.4182025,1,1
6698,-0.67270637,3.2446785,2,2
6699,-7.256561,16.727362,2,5
6700,-0.08947312,1.1906682,1,1
6701,3.3550677,-1.3260077,1,1
6702,3.3771434,-0.8045539,1,1
6703,-1.8450338,2.9200997,2,2
6704,2.9655335,5.6961465,1,1
6705,6.8202004,9.175695,1,1
6706,-10.046603,-0.13747655,2,2
6707,-5.4182444,-6.8270173,0,0
6708,-10.014315,-0.0900191,2,2
6709,0.039257865,0.057479154,1,1
6710,-5.5704823,-4.166112,0,2
6711,4.7104826,-2.0714445,1,1
6712,5.0143304,3.7279968,1,1
6713,14.673146,3.2408152,3,3
6714,-4.989142,-5.9299836,0,0
6715,-0.10416384,1.2424402,1,1
6716,1.2191057,-2.0939927,1,1
6717,3.507052,-1.7658887,1,1
6718,-0.11240594,1.2271361,1,1
6719,-0.12574284,1.2518848,1,1
6720,-0.025274798,2.217053,1,1
6721,-0.13641293,1.2496827,1,1
6722,-1.2947209,-17.048292,0,0
6723,-0.45253956,21.288734,2,5
6724,-2.8010254,-4.3885746,0,2
6725,7.298758,4.6768146,1,1
6726,1.2028202,-2.09734,1,1
6727,3.623514,-1.699596,1,1
6728,-4.9321046,-5.9503617,0,0
6729,-4.9353137,-5.9317465,0,0
6730,-4.9637356,-5.92752,0,0
6731,3.39896,-0.80759805,1,1
6732,-4.9460115,-5.9508705,0,0
6733,-9.863088,1.0435215,2,2
6734,-6.849478,3.9222515,2,2
6735,-9.303675,1.5316837,2,2
6736,0.073447995,1.5089526,1,1
6737,2.3875844,-0.34567866,1,1
6738,3.3144836,-0.8417694,1,1
6739,-1.7199951,3.2024689,2,2
6740,2.349177,-0.36872205,1,1
6741,0.10290151,1.4904321,1,1
6742,3.4115336,-0.73984224,1,1
6743,-9.37151,1.4782763,2,2
6744,5.701415,8.343585,1,1
6745,6.7958364,7.0972004,1,1
6746,5.697831,7.977269,1,1
6747,-0.015504753,2.3092866,1,1
6748,0.08723093,2.5126305,1,1
6749,-1.6881901,2.927711,2,2
6750,-1.6092814,3.4390376,2,2
6751,-1.7280306,2.8856647,2,2
6752,-1.4893208,2.8552973,2,2
6753,8.104939,-11.289592,0,4
6754,4.87046,-1.2230452,1,1
6755,6.5756593,9.8449745,1,1
6756,-10.051206,-0.14173047,2,2
6757,-1.768932,3.0476985,2,2
6758,3.0386612,5.560045,1,1
6759,7.1365566,5.1047244,1,1
6760,5.0397763,9.650523,1,3
6761,2.9015372,4.54186,1,1
6762,4.3356967,-2.2061644,1,1
6763,4.7410164,4.3404236,1,1
6764,4.3008432,-2.2508898,1,1
6765,4.3160043,-2.2564259,1,1
6766,4.1203604,-1.9250243,1,1
6767,4.739956,4.3438683,1,1
6768,3.3679833,4.455833,1,1
6769,2.9890509,4.0358453,1,1
6770,2.9940152,4.02644,1,1
6771,4.451456,-2.057393,1,1
6772,2.450685,-1.5081661,1,1
6773,-1.621713,2.936431,2,2
6774,3.4074605,-1.5046548,1,1
6775,3.0118892,3.9979713,1,1
6776,4.7403154,4.3068237,1,1
6777,3.4150805,4.8629436,1,1
6778,1.2339513,-2.0792754,1,1
6779,4.753649,4.2844224,1,1
6780,4.08559,5.1039543,1,1
6781,7.512369,9.305571,1,1
6782,7.522847,9.311175,1,1
6783,4.0921707,5.097036,1,1
6784,4.0685453,5.0940194,1,1
6785,-2.7887526,-4.400794,0,2
6786,-2.8014197,-4.387987,0,2
6787,-2.8330543,-4.347524,0,2
6788,-4.9812417,-5.931718,0,0
6789,0.46475768,-0.279372,1,1
6790,-2.0816417,-14.327613,0,0
6791,-1.5889984,3.440261,2,2
6792,-1.610085,3.2821667,2,2
6793,-1.7722113,3.0905974,2,2
6794,-2.0800402,-14.32786,0,0
6795,6.1199465,8.873826,1,1
6796,2.4356406,-0.377901,1,1
6797,6.780449,9.107501,1,1
6798,5.0468783,9.642707,1,3
6799,3.0360792,5.713017,1,1
6800,3.3081875,4.51003,1,1
6801,6.6598353,10.147078,1,3
6802,3.3943834,5.3301125,1,1
6803,6.7048883,5.810556,1,1
6804,7.111812,5.5500307,1,1
6805,3.00414,5.740523,1,1
6806,3.035458,5.7299485,1,1
6807,5.0969715,9.576109,1,1
6808,3.025095,4.0460296,1,1
6809,7.401523,9.224705,1,1
6810,0.12065176,0.8546879,1,1
6811,-6.1216674,6.495368,2,2
6812,-8.381099,14.212205,2,5
6813,-0.015123615,21.29119,2,5
6814,2.1884809,-0.6090329,1,1
6815,2.8267226,4.209851,1,1
6816,-0.45186552,21.277105,2,5
6817,-2.8002114,-4.390139,0,2
6818,-0.3983264,21.305012,2,5
6819,-9.193904,13.592921,2,5
6820,-2.8252363,-4.3579273,0,2
6821,-2.8004198,-4.391604,0,2
6822,11.715685,-5.5558906,3,4
6823,-17.062204,-5.7452703,2,2
6824,11.526332,16.915283,3,3
6825,-17.063168,-5.744359,2,2
6826,10.588531,-11.602366,0,4
6827,-0.12651287,1.252798,1,1
6828,2.2047193,-1.9545374,1,1
6829,2.4355094,-1.8649716,1,1
6830,2.526031,-1.6999238,1,1
6831,5.6887894,3.1045182,1,1
6832,5.711384,3.12249,1,1
6833,5.668183,3.0940602,1,1
6834,-2.8004718,-4.390964,0,2
6835,-0.39597175,21.26574,2,5
6836,-9.214123,13.386843,2,5
6837,-2.8017676,-4.38889,0,2
6838,-0.41340867,21.362562,2,5
6839,-2.8112464,-4.3729086,0,2
6840,-9.5031805,13.633288,2,5
6841,-9.600074,13.648302,2,5
6842,-9.543985,13.636014,2,5
6843,-9.198261,13.573657,2,5
6844,-9.22504,13.4265175,2,5
6845,-9.214099,13.561187,2,5
6846,-9.219855,13.538849,2,5
6847,-9.197849,13.585436,2,5
6848,-0.41390035,21.3018,2,5
6849,-2.8083673,-4.3785887,0,2
6850,-2.8118856,-4.370795,0,2
6851,-0.4234952,21.322355,2,5
6852,-9.518275,13.617338,2,5
6853,-0.4459328,21.27812,2,5
6854,-2.8046298,-4.3825064,0,2
6855,-0.46202803,21.28169,2,5
6856,-9.930759,1.1742945,2,2
6857,-9.967942,0.9460795,2,2
6858,-4.590453,-6.3525,0,0
6859,-9.292556,1.5433056,2,2
6860,-4.9869213,-5.906859,0,0
6861,-9.95985,1.1585001,2,2
6862,2.1292439,-0.5348662,1,1
6863,1.7074977,-7.0388875,0,0
6864,5.1437407,9.51328,1,1
6865,7.389242,9.204793,1,1
6866,3.0613718,5.7324805,1,1
6867,2.861542,4.3184977,1,1
6868,3.365362,-0.8076359,1,1
6869,-4.9424534,-6.1557827,0,0
6870,0.11200853,1.506651,1,1
6871,0.059279613,1.1356586,1,1
6872,3.298268,-0.84369886,1,1
6873,-0.026432894,2.2605174,1,1
6874,6.529146,9.726067,1,1
6875,6.854391,9.137863,1,1
6876,1.5976386,-2.0620143,1,1
6877,6.7138376,5.7967925,1,1
6878,3.024061,5.687264,1,1
6879,3.056845,5.749806,1,1
6880,3.0365858,5.7333846,1,1
6881,3.1171818,5.6916513,1,1
6882,3.0027716,5.730536,1,1
6883,3.0007012,5.6992393,1,1
6884,3.0090737,4.071997,1,1
6885,7.382093,9.218118,1,1
6886,3.0389385,4.6315846,1,1
6887,6.8910923,9.149599,1,1
6888,6.669494,10.172691,1,3
6889,6.9187183,9.148726,1,1
6890,4.9917626,9.698541,1,3
6891,3.0246634,5.7373476,1,1
6892,4.994248,9.693728,1,3
6893,7.123611,5.098461,1,1
6894,3.0065427,5.7382617,1,1
6895,3.0398958,5.736934,1,1
6896,2.9898796,5.6651,1,1
6897,3.3562088,5.334695,1,1
6898,-4.97635,-5.9270344,0,0
6899,-5.5153522,-6.9111075,0,0
6900,-11.441568,0.9256427,2,2
6901,3.3328846,-0.86325127,1,1
6902,2.4230921,-0.36769447,1,1
6903,-0.019125326,1.1778463,1,1
6904,4.085145,-1.9877188,1,1
6905,5.5131783,2.7207875,1,1
6906,5.230071,2.8546236,1,1
6907,5.740763,3.1940145,1,1
6908,4.2784824,-2.2320986,1,1
6909,4.5021133,-2.0271897,1,1
6910,4.7431307,4.3189096,1,1
6911,7.538239,9.313499,1,1
6912,0.029426824,1.3141121,1,1
6913,2.4116194,-0.3666171,1,1
6914,-0.15244633,1.2672677,1,1
6915,4.4326353,-2.046822,1,1
6916,4.297106,-2.2233195,1,1
6917,-0.1123609,1.2589865,1,1
6918,1.2692385,-2.0134912,1,1
6919,-9.547036,13.642811,2,5
6920,-9.194083,13.575826,2,5
6921,-9.215061,13.571265,2,5
6922,-9.2426195,13.432577,2,5
6923,4.7377524,4.338539,1,1
6924,4.3164916,-2.2573223,1,1
6925,7.4355474,9.276661,1,1
6926,5.7399597,3.1507132,1,1
6927,4.6507792,-1.0537089,1,1
6928,4.6551676,-1.0638795,1,1
6929,4.305429,-2.2341557,1,1
6930,4.1288853,-2.0035725,1,1
6931,5.166784,3.5643573,1,1
6932,5.724345,3.13371,1,1
6933,5.7272744,3.120084,1,1
6934,5.71226,3.111944,1,1
6935,5.7090936,3.1228302,1,1
6936,5.735612,3.1423414,1,1
6937,5.7249603,3.132536,1,1
6938,5.699217,3.1052706,1,1
6939,4.3452153,19.605753,2,3
6940,7.5370426,9.326209,1,1
6941,-4.958156,-5.9615593,0,0
6942,-4.8344774,-6.2841215,0,0
6943,-1.7675965,2.967858,2,2
6944,3.5278082,-0.65459925,1,1
6945,-9.912256,1.1846995,2,2
6946,-9.891681,1.1289492,2,2
6947,-4.9495945,-5.920626,0,0
6948,-4.9728894,-5.928231,0,0
6949,3.3735545,-0.8293986,1,1
6950,-5.5993867,-6.988797,0,0
6951,-9.882479,1.0513837,2,2
6952,-9.924523,1.1688819,2,2
6953,-9.922373,1.2008041,2,2
6954,-9.948299,1.166953,2,2
6955,3.398039,-0.8207531,1,1
6956,3.3240511,-0.8911663,1,1
6957,2.4981792,-0.096368745,1,1
6958,0.44442725,-0.2713762,1,1
6959,0.19461751,0.5433888,1,1
6960,2.1999578,-0.51714164,1,1
6961,-1.7532967,3.1714523,2,2
6962,-0.02769846,2.4394987,1,1
6963,-5.5731497,-4.161558,0,2
6964,0.24887225,0.57024765,1,1
6965,-1.6002735,3.4441445,2,2
6966,-0.050152477,1.2137201,1,1
6967,2.4259953,-0.3704477,1,1
6968,2.465561,-0.16501287,1,1
6969,2.4312413,-0.39014933,1,1
6970,-5.4868383,-6.923875,0,0
6971,-9.922867,1.1170398,2,2
6972,5.203589,9.471247,1,1
6973,3.4269068,5.3215847,1,1
6974,6.8175917,9.176489,1,1
6975,-9.507457,1.3691673,2,2
6976,-1.5843812,2.5503125,2,2
6977,-0.014232302,2.3077147,1,1
6978,-1.4399209,2.7965815,2,2
6979,-0.02051344,1.1746906,1,1
6980,-2.0819564,-14.326673,0,0
6981,-1.5758587,2.58421,2,2
6982,-1.3242794,2.6534996,2,2
6983,-1.5944626,2.564475,2,2
6984,7.4275703,9.324901,1,1
6985,6.319315,9.341433,1,1
6986,5.1807046,9.463212,1,1
6987,6.378277,9.346566,1,1
6988,7.2083626,5.119152,1,1
6989,4.889047,3.8119,1,1
6990,4.8859873,3.7518244,1,1
6991,0.11880163,1.4874206,1,1
6992,-4.163232,15.601569,2,5
6993,1.3100356,1.2218682,1,1
6994,-5.579236,-4.1314616,0,2
6995,7.220684,4.829757,1,1
6996,4.6943493,-2.0613885,1,1
6997,4.6155367,-1.9385386,1,1
6998,4.8269506,4.200083,1,1
6999,1.1971623,-2.0900586,1,1
7000,0.012536716,1.0896646,1,1
7001,3.89613,5.288872,1,1
7002,5.030281,9.663618,1,3
7003,3.0046887,5.700259,1,1
7004,4.9942446,3.7543094,1,1
7005,3.0621524,4.955889,1,1
7006,-5.564323,-4.1324925,0,2
7007,2.9823437,4.774815,1,1
7008,2.9871693,4.754862,1,1
7009,2.9890034,4.7835584,1,1
7010,2.9863918,4.755249,1,1
7011,3.0284727,4.6657305,1,1
7012,2.9855506,4.7704844,1,1
7013,2.971775,4.0842967,1,1
7014,2.8200448,4.2039475,1,1
7015,6.499737,10.008723,1,3
7016,4.5893517,-2.0084822,1,1
7017,4.5902457,-2.0136278,1,1
7018,6.6947517,9.98686,1,3
7019,6.4860067,9.962258,1,3
7020,6.5130196,10.034067,1,3
7021,6.5372586,9.926548,1,1
7022,6.583278,10.133974,1,3
7023,6.585463,9.573418,1,1
7024,6.60457,10.156035,1,3
7025,6.5206037,10.010465,1,3
7026,6.5480447,9.93031,1,1
7027,7.512759,9.317254,1,1
7028,6.469733,10.020204,1,3
7029,6.529311,10.008313,1,3
7030,6.526281,9.992489,1,3
7031,7.4795136,9.291874,1,1
7032,6.6436844,10.207,1,3
7033,6.506463,10.01528,1,3
7034,6.438819,10.084322,1,3
7035,6.496227,9.979801,1,3
7036,6.578982,10.126722,1,3
7037,6.5582566,10.062969,1,3
7038,4.0784307,5.274614,1,1
7039,6.4876156,9.997995,1,3
7040,6.671989,10.171077,1,3
7041,4.573842,-2.0415306,1,1
7042,6.499592,10.007136,1,3
7043,4.8658757,-1.1988869,1,1
7044,4.024109,5.23798,1,1
7045,6.6714063,10.161343,1,3
7046,6.5076056,9.575357,1,1
7047,7.5135617,9.318145,1,1
7048,6.5370436,10.117628,1,3
7049,4.0367723,5.0877867,1,1
7050,6.9818435,9.380273,1,1
7051,7.5182695,9.3142805,1,1
7052,6.4884644,10.026342,1,3
7053,4.708489,-2.0719147,1,1
7054,6.4833446,10.001066,1,3
7055,6.4925656,10.038463,1,3
7056,4.852249,4.2500114,1,1
7057,4.037959,5.2127333,1,1
7058,7.4832063,9.276321,1,1
7059,6.6154976,10.16882,1,3
7060,6.5206633,10.054911,1,3
7061,6.5661016,10.121429,1,3
7062,7.52717,9.316038,1,1
7063,4.741333,4.340362,1,1
7064,6.593585,10.14805,1,3
7065,4.0332437,5.2277656,1,1
7066,6.621046,10.151854,1,3
7067,4.0243235,5.229089,1,1
7068,6.5770397,10.127619,1,3
7069,4.0409284,5.23486,1,1
7070,6.4633746,10.06821,1,3
7071,6.6666765,10.030951,1,3
7072,6.5155606,10.07054,1,3
7073,4.7460413,-2.0920186,1,1
7074,6.5305614,9.923436,1,1
7075,4.880577,-1.2439997,1,1
7076,6.6508403,10.180681,1,3
7077,7.2234364,4.7297664,1,1
7078,6.5611534,10.024838,1,3
7079,6.485191,10.058144,1,3
7080,6.568933,9.837286,1,1
7081,6.5568094,10.1086235,1,3
7082,4.595176,-1.9791282,1,1
7083,7.197157,4.772917,1,1
7084,6.5806584,10.114936,1,3
7085,6.5528474,10.050721,1,3
7086,6.513455,9.990489,1,3
7087,6.676139,10.037307,1,3
7088,7.5009456,9.304612,1,1
7089,4.7303557,-2.0655146,1,1
7090,6.4918427,9.994674,1,3
7091,6.559329,10.061,1,3
7092,4.0050898,5.259202,1,1
7093,4.547586,-2.1805222,1,1
7094,6.5446424,10.052947,1,3
7095,4.8645597,-1.2579706,1,1
7096,4.0297165,5.2349634,1,1
7097,6.544684,10.069533,1,3
7098,6.506303,10.052489,1,3
7099,6.689229,10.006673,1,3
7100,7.5403624,9.328318,1,1
7101,6.512124,10.035467,1,3
7102,6.537903,9.564068,1,1
7103,4.3184943,-2.2461402,1,1
7104,4.0344324,5.232593,1,1
7105,4.8405585,-1.2280442,1,1
7106,7.5283113,9.328782,1,1
7107,6.47381,10.049661,1,3
7108,4.047312,5.2123814,1,1
7109,6.547935,9.892073,1,1
7110,7.380046,9.206672,1,1
7111,4.039708,5.226255,1,1
7112,4.88998,-1.2156372,1,1
7113,4.016111,5.2292466,1,1
7114,6.5106783,9.975176,1,3
7115,6.566071,9.861044,1,1
7116,4.025722,5.204351,1,1
7117,6.5499372,9.852819,1,1
7118,6.620026,10.075715,1,3
7119,6.4811826,9.981663,1,3
7120,4.041908,5.2256308,1,1
7121,6.621854,9.842155,1,1
7122,6.5884438,9.948695,1,1
7123,6.471056,9.997095,1,3
7124,6.625416,10.20861,1,3
7125,6.4673843,9.989434,1,3
7126,4.0281057,5.253531,1,1
7127,4.035318,5.2266474,1,1
7128,4.029498,5.218971,1,1
7129,6.5572333,9.987351,1,3
7130,4.606561,-2.022274,1,1
7131,4.7332687,-2.0785937,1,1
7132,6.4968443,10.008264,1,3
7133,7.5046678,9.2936535,1,1
7134,6.511643,9.991253,1,3
7135,7.5121336,9.334724,1,1
7136,4.726933,-2.0703764,1,1
7137,7.547336,9.330796,1,1
7138,6.50255,10.057224,1,3
7139,7.4970145,9.288369,1,1
7140,6.6975145,10.0040045,1,3
7141,7.468499,9.31529,1,1
7142,7.5729704,9.368968,1,1
7143,4.753201,4.2813926,1,1
7144,6.605441,10.188368,1,3
7145,4.725088,-2.0700128,1,1
7146,6.5956845,9.927097,1,1
7147,6.593535,9.843757,1,1
7148,6.631364,10.188599,1,3
7149,3.998549,5.189884,1,1
7150,6.660165,10.162435,1,3
7151,-1.8365792,2.9354742,2,2
7152,-10.087733,-0.17236464,2,2
7153,-0.083811454,2.4013245,1,1
7154,1.6759952,11.929942,2,5
7155,-0.029298954,1.1553171,1,1
7156,-1.539362,3.4239721,2,2
7157,-1.8103158,2.9486935,2,2
7158,-0.011532044,1.1342493,1,1
7159,-0.06435303,1.1688788,1,1
7160,-1.8146857,2.9346857,2,2
7161,-1.600692,3.4335425,2,2
7162,0.07769174,2.4865088,1,1
7163,0.28621688,0.322684,1,1
7164,-1.8193413,2.9354908,2,2
7165,-1.6121597,3.383727,2,2
7166,-1.8687356,2.9503255,2,2
7167,-1.586717,3.437652,2,2
7168,-1.8405471,2.9520717,2,2
7169,-1.8399824,2.9266598,2,2
7170,-1.7737919,2.8507185,2,2
7171,-1.5003616,3.308573,2,2
7172,-1.8241469,2.9617343,2,2
7173,-1.7812165,2.8827407,2,2
7174,-1.8459588,2.9244974,2,2
7175,-1.8282284,2.9382827,2,2
7176,-1.8277811,2.95471,2,2
7177,-1.7460661,2.9223742,2,2
7178,-1.5378873,3.4046142,2,2
7179,-1.7609963,2.8655875,2,2
7180,-1.8044829,2.919709,2,2
7181,-1.6171834,3.4124577,2,2
7182,-1.7619954,2.8710423,2,2
7183,-1.5993949,3.443295,2,2
7184,-1.5431546,2.8450527,2,2
7185,-1.8456135,2.9507103,2,2
7186,-1.5363218,3.3658457,2,2
7187,-1.5858047,3.4432294,2,2
7188,-1.603365,2.5825272,2,2
7189,-1.5444871,2.8559806,2,2
7190,-1.606166,2.549849,2,2
7191,-1.853329,2.9343336,2,2
7192,-1.6296834,2.5732307,2,2
7193,-1.6072794,2.5686011,2,2
7194,0.12606841,1.5376843,1,1
7195,-1.6419824,2.6230824,2,2
7196,-1.6101165,2.5704224,2,2
7197,-1.8785164,2.9418268,2,2
7198,-1.6126022,2.5715878,2,2
7199,-1.6216995,3.4747157,2,2
7200,-1.8834538,3.007792,2,2
7201,-1.7528735,2.8482153,2,2
7202,4.764999,2.9096859,1,1
7203,1.2065868,-2.0857816,1,1
7204,7.512348,9.305744,1,1
7205,1.1936482,-2.0933619,1,1
7206,2.564136,-1.7241536,1,1
7207,2.5844264,-1.6554387,1,1
7208,3.3922722,5.3191166,1,1
7209,5.08154,3.3045385,1,1
7210,5.0382247,3.4920604,1,1
7211,5.1404285,3.1869256,1,1
7212,4.9895062,3.7717628,1,1
7213,5.00285,3.7514298,1,1
7214,5.0048695,3.7447407,1,1
7215,4.9906793,3.7138593,1,1
7216,3.3412697,4.7705383,1,1
7217,-5.5767565,-4.1353817,0,2
7218,3.32175,4.828314,1,1
7219,3.3182392,4.5961156,1,1
7220,3.0269856,4.18876,1,1
7221,3.3131306,4.581761,1,1
7222,3.2754514,4.5685143,1,1
7223,3.343423,4.4988155,1,1
7224,5.415851,2.9408839,1,1
7225,2.9627974,4.0347033,1,1
7226,4.800177,4.2740035,1,1
7227,4.6550756,-2.0756843,1,1
7228,4.0536146,5.097415,1,1
7229,4.0865397,5.0957584,1,1
7230,7.5269604,9.324112,1,1
7231,4.0595093,5.13761,1,1
7232,7.534932,9.336969,1,1
7233,7.488786,9.289396,1,1
7234,7.5123196,9.308945,1,1
7235,7.4873056,9.291582,1,1
7236,4.5595055,-2.03522,1,1
7237,7.5027065,9.295167,1,1
7238,7.4258504,9.244261,1,1
7239,7.53856,9.346559,1,1
7240,7.525347,9.338252,1,1
7241,7.0337796,9.401854,1,1
7242,7.527837,9.323338,1,1
7243,7.5079613,9.324609,1,1
7244,4.1085663,5.0708222,1,1
7245,7.512602,9.313058,1,1
7246,7.5861673,9.333323,1,1
7247,7.488266,9.332352,1,1
7248,7.5600295,9.346667,1,1
7249,4.0601864,5.1547694,1,1
7250,-10.049831,-0.14653109,2,2
7251,-4.9305015,-5.9439673,0,0
7252,-0.07741066,2.397926,1,1
7253,-1.6084511,3.4563265,2,2
7254,-1.8790298,2.900636,2,2
7255,-1.8285766,2.8974004,2,2
7256,-1.5845565,3.4666212,2,2
7257,-1.5999162,2.5265076,2,2
7258,-1.7658172,3.1283953,2,2
7259,-5.722235,-4.036373,0,2
7260,-5.571582,-4.161322,0,2
7261,-1.8809743,2.9572313,2,2
7262,-5.720613,-4.0374417,0,2
7263,-5.72995,-4.0293093,0,2
7264,-1.5867993,3.4104178,2,2
7265,-0.031272847,2.293862,1,1
7266,-1.7548333,2.7414706,2,2
7267,-5.7294827,-4.0295424,0,2
7268,-1.5928766,3.4575386,2,2
7269,-5.578338,-4.1607337,0,2
7270,-2.081563,-14.3276,0,0
7271,-5.566498,-4.169271,0,2
7272,6.0326757,6.9048815,1,1
7273,6.3155727,8.847429,1,1
7274,6.024389,6.9220967,1,1
7275,-4.9752126,-5.920326,0,0
7276,6.303656,8.84477,1,1
7277,6.7806,6.026594,1,1
7278,-1.6003588,3.4510467,2,2
7279,-10.574134,0.6782677,2,2
7280,6.8975883,9.153185,1,1
7281,1.1850774,-2.101848,1,1
7282,2.585094,-1.8307067,1,1
7283,1.2338445,-2.065313,1,1
7284,5.171829,9.49516,1,1
7285,6.561732,9.800369,1,1
7286,7.3947616,9.216769,1,1
7287,6.891572,9.149078,1,1
7288,6.79119,9.183637,1,1
7289,6.822834,9.163271,1,1
7290,7.083674,5.5788617,1,1
7291,4.984058,9.70765,1,3
7292,5.001267,9.695658,1,3
7293,7.416783,5.193703,1,1
7294,3.077797,5.7432637,1,1
7295,4.9779997,9.712449,1,3
7296,4.9568863,9.735214,1,3
7297,5.0034914,9.684461,1,3
7298,3.1509862,5.6447883,1,1
7299,4.966981,9.725416,1,3
7300,3.3180943,4.5373607,1,1
7301,3.0345113,4.701423,1,1
7302,3.004357,4.0496297,1,1
7303,6.668431,10.142929,1,3
7304,3.4257803,-1.5946757,1,1
7305,6.229318,9.308971,1,1
7306,4.6152287,-2.011777,1,1
7307,7.02663,9.179693,1,1
7308,6.6687045,10.164492,1,3
7309,1.3059092,1.2183892,1,1
7310,7.3609867,9.205519,1,1
7311,2.9529812,-1.512747,1,1
7312,6.9266143,9.154639,1,1
7313,3.496768,0.11350922,1,1
7314,6.8810396,9.132329,1,1
7315,6.7990317,9.180429,1,1
7316,6.6842146,10.112819,1,3
7317,3.39045,-1.39887,1,1
7318,6.56242,9.801101,1,1
7319,4.8898315,-1.2261398,1,1
7320,18.730038,3.587463,3,3
7321,6.7237954,9.99855,1,3
7322,6.8248577,9.160704,1,1
7323,7.0866714,5.5686054,1,1
7324,3.013166,5.7535877,1,1
7325,4.977794,9.713493,1,3
7326,5.009842,9.6785145,1,3
7327,2.9970543,5.7446704,1,1
7328,5.1415854,9.518132,1,1
7329,3.3939168,5.331678,1,1
7330,4.9796815,9.712,1,3
7331,2.9909487,5.724278,1,1
7332,5.132898,9.521332,1,1
7333,5.130415,9.53732,1,1
7334,3.0508373,5.744086,1,1
7335,3.3698015,5.354199,1,1
7336,6.6797347,5.809824,1,1
7337,3.0496287,5.7431626,1,1
7338,3.0213115,5.7358756,1,1
7339,6.3522425,9.377021,1,1
7340,4.99379,9.695491,1,3
7341,4.974912,9.714321,1,3
7342,5.1280932,9.528265,1,1
7343,4.98718,9.702835,1,3
7344,7.3890963,4.509436,1,1
7345,4.996077,9.693184,1,3
7346,3.0481176,5.7482967,1,1
7347,7.1350765,5.124902,1,1
7348,2.9796185,5.704881,1,1
7349,2.955072,5.685964,1,1
7350,4.9881134,9.701883,1,3
7351,3.0185368,5.7497225,1,1
7352,3.4223716,5.3298645,1,1
7353,3.0908659,5.7089577,1,1
7354,3.3395972,4.535131,1,1
7355,3.2998798,4.4854207,1,1
7356,3.0068572,4.0657444,1,1
7357,3.02104,4.046598,1,1
7358,2.9989674,4.048958,1,1
7359,2.9820707,4.061264,1,1
7360,4.676278,-2.0565836,1,1
7361,-9.946545,1.1641239,2,2
7362,3.3923662,-0.785531,1,1
7363,-10.046352,-0.14590706,2,2
7364,2.4981027,-0.1222021,1,1
7365,0.2123156,0.57255554,1,1
7366,-8.479701,14.108162,2,5
7367,-0.24344572,21.592314,2,5
7368,4.976923,3.7378604,1,1
7369,1.4817857,-1.7810831,1,1
7370,7.495557,9.323296,1,1
7371,4.0085926,5.233196,1,1
7372,7.485966,9.305039,1,1
7373,7.164667,5.1004934,1,1
7374,5.0089464,3.769501,1,1
7375,5.148421,9.506481,1,1
7376,5.1027303,9.5614395,1,1
7377,5.1332912,9.5213,1,1
7378,6.5958986,5.804226,1,1
7379,5.145602,9.50529,1,1
7380,5.1048164,9.5541935,1,1
7381,6.55084,5.8087587,1,1
7382,3.399564,5.3245625,1,1
7383,3.0370288,5.7120996,1,1
7384,4.972248,9.717985,1,3
7385,4.9888444,9.697475,1,3
7386,5.0063605,9.673765,1,3
7387,3.0501254,5.7809157,1,1
7388,2.9805467,5.7492237,1,1
