,UMAP1,UMAP2,UMAP3,profile
6791,-3.2853754,16.273375,3.5844307,4
6792,-3.2843404,16.266262,3.6010232,4
6793,-3.2848222,16.267889,3.5958712,4
6794,-3.2844791,16.276052,3.5572362,4
6795,-3.2872002,16.287376,3.5301795,4
6796,-3.2853332,16.278677,3.540639,4
6797,-3.286791,16.284758,3.5298378,4
6798,-3.287136,16.287361,3.538944,4
6799,-3.2871144,16.288595,3.5240245,4
6800,-3.2871082,16.28723,3.5221531,4
6801,-3.2867227,16.290237,3.5040603,4
6802,-3.2938385,16.304565,3.4969528,4
6803,-3.2865248,16.288155,3.5116596,4
6804,-3.2867637,16.29047,3.5031695,4
6805,-3.2875395,16.291222,3.5114505,4
6806,-3.2880566,16.295403,3.4987197,4
6807,-3.2879176,16.28862,3.5238624,4
6808,-3.2871456,16.316004,3.4053435,4
6809,-3.2878027,16.299412,3.4664536,4
6810,-3.2870584,16.301405,3.4502199,4
6811,-3.281172,16.37414,2.9973452,4
6812,-3.2810206,16.374964,2.993069,4
6813,-3.2814548,16.37317,3.0047092,4
6814,-3.2835748,16.355398,3.075087,4
6815,-3.284243,16.341597,3.2134156,4
6816,-3.280204,16.379288,2.972926,4
6817,-3.2803233,16.38034,2.9584785,4
6818,-3.2796652,16.378937,2.9735982,4
6819,-3.279439,16.382673,2.9422865,4
6820,-3.278928,16.385036,2.9246721,4
6821,-3.2755818,16.39642,2.9042013,4
6822,-3.2806008,16.386816,2.9063957,4
6823,-3.2809525,16.386124,2.890852,4
6824,-3.2808433,16.387604,2.9017675,4
6825,-3.2786727,16.391178,2.8680658,4
6826,-3.2788484,16.390785,2.8690877,4
6827,-3.2720888,16.40273,2.841254,4
6828,-3.2759163,16.398462,2.8490043,4
6829,-3.2753243,16.399342,2.852097,4
6830,-3.2837749,16.39134,2.828749,4
6831,-3.2729447,16.405584,2.8076155,4
6832,-3.27371,16.404419,2.812668,4
6833,-3.263856,16.424355,2.7519305,4
6834,-3.2644958,16.4178,2.6494744,4
6835,-3.2609634,16.423147,2.590433,4
6836,-3.2603805,16.424162,2.575087,4
6837,-3.2637558,16.419878,2.6185026,4
6838,-3.259128,16.426224,2.550259,4
6839,-3.2585108,16.42646,2.5510871,4
6840,-3.2576346,16.427397,2.5352032,4
6841,-3.25787,16.427776,2.5320532,4
6842,-3.2577753,16.428143,2.5275815,4
6843,-3.2552083,16.42919,2.5128276,4
6844,-3.255834,16.428894,2.5170548,4
6845,-3.2544644,16.4298,2.4982285,4
6846,-3.2534914,16.431225,2.4801445,4
6847,-3.2499437,16.433493,2.4593782,4
6848,-3.2536938,16.431032,2.4763873,4
6849,-3.2515783,16.431417,2.4730904,4
6850,-3.2514703,16.43184,2.4635015,4
6851,-3.2555518,16.4316,2.4653652,4
6852,-3.2537904,16.43119,2.4811916,4
6853,-3.2538946,16.43081,2.4601548,4
6854,-3.2500095,16.433287,2.452402,4
6855,-3.2482498,16.433588,2.4218552,4
6856,-3.2158477,16.444742,2.142577,4
6857,-3.212241,16.445456,2.111936,4
6858,-3.2359347,16.43776,2.323464,4
6859,-3.2116501,16.445692,2.1079147,4
6860,-3.2349284,16.437466,2.3181167,4
6861,-3.214071,16.445112,2.1266448,4
6862,-3.2054868,16.44659,2.0538955,4
6863,-3.230963,16.438879,2.2802947,4
6864,-3.1767974,16.448383,1.7830689,4
6865,-3.1722937,16.448156,1.793748,4
6866,-3.1755648,16.45013,1.7734056,4
6867,-3.1854131,16.449066,1.8668077,4
6868,-3.2065835,16.446957,2.0440266,4
6869,-3.2273686,16.43804,2.2585835,4
6870,-3.1824627,16.449322,1.855305,4
6871,-3.1827595,16.449308,1.8605177,4
6872,-3.1927211,16.448326,1.9361461,4
6873,-3.1839707,16.448997,1.8691701,4
6874,-3.1638384,16.44838,1.735477,4
6875,-3.1542735,16.444263,1.702038,4
6876,-3.1625748,16.446869,1.7344748,4
6877,-3.1518826,16.444178,1.6931868,4
6878,-3.1575594,16.447418,1.7078998,4
6879,-3.1568286,16.446815,1.7054734,4
6880,-3.1589262,16.44715,1.7088187,4
6881,-3.1568758,16.446213,1.7062249,4
6882,-3.1526678,16.445402,1.691615,4
6883,-3.148551,16.445335,1.6778039,4
6884,-3.1511476,16.442822,1.6884781,4
6885,-3.1482801,16.44337,1.675407,4
6886,-3.147455,16.441774,1.6749144,4
6887,-3.146289,16.441156,1.6712469,4
6888,-3.1422555,16.441702,1.6510224,4
6889,-3.1218357,16.425386,1.6035395,4
6890,-3.1450644,16.443521,1.6593689,4
6891,-3.1383903,16.440712,1.6484978,4
6892,-3.1457524,16.44453,1.6615685,4
6893,-3.1319988,16.436975,1.6093616,4
6894,-3.129996,16.442076,1.6391052,4
6895,-3.1423025,16.443497,1.6558659,4
6896,-3.1352353,16.440098,1.6299273,4
6897,-3.1393073,16.442118,1.6469584,4
6898,-2.9735932,16.349592,0.93465763,4
6899,-2.9799676,16.353857,0.9540885,4
6900,-2.9668968,16.3459,0.91123813,4
6901,-2.9584417,16.341402,0.8768276,4
6902,-2.959039,16.341923,0.8774375,4
6903,-2.9639077,16.344551,0.8979413,4
6904,-2.9517672,16.336723,0.8630076,4
6905,-2.947368,16.340128,0.85494864,4
6906,-2.9640563,16.348734,0.873946,4
6907,-2.9510205,16.33697,0.8565395,4
6908,-2.9432437,16.3317,0.8352419,4
6909,-2.9415758,16.330267,0.82749546,4
6910,-2.9441967,16.332296,0.8368583,4
6911,-2.9382024,16.328304,0.831209,4
6912,-2.950434,16.336369,0.85345113,4
6913,-2.961066,16.34639,0.8632135,4
6914,-2.9594643,16.342495,0.875309,4
6915,-2.9313602,16.322998,0.79893947,4
6916,-2.923093,16.317074,0.77999145,4
6917,-2.9523017,16.337349,0.8548085,4
6918,-2.9530292,16.336315,0.84574705,4
6919,-2.938533,16.327667,0.815997,4
6920,-2.9175062,16.30917,0.78097534,4
6921,-2.9241757,16.31745,0.7777311,4
6922,-2.930936,16.322063,0.7952443,4
6923,-2.9095688,16.30732,0.74236614,4
6924,-2.903287,16.302908,0.7268542,4
6925,-2.8971536,16.298672,0.70775783,4
6926,-2.882455,16.287247,0.6706457,4
6927,-2.881151,16.28726,0.66452247,4
6928,-2.8843827,16.289618,0.6694473,4
6929,-2.8895512,16.29325,0.68777955,4
6930,-2.8805535,16.286703,0.663074,4
6931,-2.8807533,16.288286,0.65604895,4
6932,-2.860846,16.270285,0.62318957,4
6933,-2.862006,16.272291,0.61793554,4
6934,-2.8549519,16.26706,0.59719336,0
6935,-2.8568373,16.268394,0.60321814,4
6936,-2.8511634,16.264376,0.58274657,0
6937,-2.8531537,16.265865,0.58935773,0
6938,-2.862035,16.27225,0.618834,4
6939,-2.6998053,16.163387,-0.009737894,0
6940,-2.856515,16.268257,0.60356534,4
6941,-2.6759505,16.141706,-0.053028625,0
6942,-2.6722884,16.139227,-0.068090625,0
6943,-2.6137369,16.086763,-0.18182859,0
6944,-2.64398,16.112898,-0.10630926,0
6945,-2.6356902,16.106253,-0.12881386,0
6946,-2.646452,16.115587,-0.10203915,0
6947,-2.6699572,16.137411,-0.07675848,0
6948,-2.6774766,16.144127,-0.059481427,0
6949,-2.6309383,16.102425,-0.14185366,0
6950,-2.668949,16.13664,-0.08040834,0
6951,-2.6249382,16.097418,-0.15881278,0
6952,-2.6258793,16.097961,-0.1546296,0
6953,-2.625459,16.098013,-0.15906033,0
6954,-2.624062,16.096792,-0.16358326,0
6955,-2.637005,16.109762,-0.14927763,0
6956,-2.6174016,16.09135,-0.18068795,0
6957,-2.5992362,16.075594,-0.22587961,0
6958,-2.5519426,16.033474,-0.33933488,0
6959,-2.5455494,16.027443,-0.35451534,0
6960,-2.580388,16.059078,-0.27418128,0
6961,-2.5501356,16.031929,-0.34568518,0
6962,-2.5451138,16.0275,-0.35618502,0
6963,-2.641097,16.112549,-0.15132186,0
6964,-2.533626,16.017004,-0.37903672,0
6965,-2.536134,16.01939,-0.37860894,0
6966,-2.534388,16.017603,-0.384461,0
6967,-2.547965,16.02982,-0.35441178,0
6968,-2.5699377,16.050713,-0.31075504,0
6969,-2.5442688,16.026592,-0.36439452,0
6970,-2.6000268,16.075869,-0.24043964,0
6971,-2.5594883,16.040543,-0.3296963,0
6972,-2.448163,15.93463,-0.62795365,0
6973,-2.469945,15.955942,-0.5653662,0
6974,-2.5025067,15.987701,-0.4722712,0
6975,-2.546566,16.028582,-0.3602164,0
6976,-2.5197031,16.00425,-0.43146685,0
6977,-2.513347,15.997968,-0.44772747,0
6978,-2.5031526,15.988246,-0.4704065,0
6979,-2.5172427,16.00183,-0.43449324,0
6980,-2.550505,16.030396,-0.36140415,0
6981,-2.5004656,15.985883,-0.4731436,0
6982,-2.4873295,15.973008,-0.5134202,0
6983,-2.4807522,15.966489,-0.5304257,0
6984,-2.4287226,15.914505,-0.6785919,0
6985,-2.4334693,15.919734,-0.67971617,0
6986,-2.4283664,15.914242,-0.6811031,0
6987,-2.4395385,15.925849,-0.65419,0
6988,-2.4102187,15.895662,-0.73015004,0
6989,-2.395754,15.880426,-0.76606375,0
6990,-2.3964388,15.881235,-0.76344657,0
6991,-2.4444616,15.930073,-0.62825954,0
6992,-2.4071763,15.8918915,-0.7355989,0
6993,-2.4003575,15.8853,-0.7237015,0
6994,-2.4132152,15.897714,-0.7202161,0
6995,-2.394067,15.87858,-0.77389175,0
6996,-2.3750477,15.858188,-0.81969154,0
6997,-2.3627763,15.845045,-0.8375618,0
6998,-2.3825881,15.866094,-0.8036973,0
6999,-2.3681343,15.850447,-0.829184,0
7000,-2.3505068,15.8325205,-0.8620844,0
7001,-2.3326714,15.813108,-0.92031974,0
7002,-2.3537707,15.835822,-0.86890244,0
7003,-2.342333,15.82345,-0.8986498,0
7004,-2.3655152,15.847545,-0.8411667,0
7005,-2.3349488,15.812172,-0.9464505,0
7006,-2.365515,15.847855,-0.837089,0
7007,-2.313242,15.790636,-0.96960604,0
7008,-2.3137753,15.791398,-0.9687757,0
7009,-2.310797,15.788299,-0.9740248,0
7010,-2.2956433,15.77015,-1.0135996,0
7011,-2.2941573,15.768667,-1.015931,0
7012,-2.2974749,15.772748,-1.0075101,0
7013,-2.3005028,15.776791,-0.99724466,0
7014,-2.3012552,15.7774,-0.99685526,0
7015,-2.2763042,15.747249,-1.0612903,0
7016,-2.2973971,15.772051,-1.0082238,0
7017,-2.2934103,15.767149,-1.0184164,0
7018,-2.2361057,15.702399,-1.1421956,0
7019,-2.1968894,15.652587,-1.2637229,0
7020,-2.1857939,15.63906,-1.2923272,0
7021,-2.1826594,15.635178,-1.3026395,0
7022,-2.1771772,15.62859,-1.3142381,0
7023,-2.1757767,15.626618,-1.322344,0
7024,-2.1591303,15.605915,-1.3601618,0
7025,-2.1520896,15.598623,-1.3714261,0
7026,-2.1126916,15.548304,-1.462973,0
7027,-2.1017346,15.536653,-1.4777099,0
7028,-2.1183674,15.554834,-1.4595366,0
7029,-2.099136,15.528939,-1.5123833,0
7030,-2.1064785,15.539513,-1.4903822,0
7031,-2.0842323,15.513534,-1.5307167,0
7032,-2.0739255,15.500388,-1.5558902,0
7033,-2.0754213,15.498815,-1.5709013,0
7034,-2.0703669,15.4915285,-1.5861325,0
7035,-2.0537493,15.468593,-1.6316578,0
7036,-2.04088,15.450616,-1.6672434,0
7037,-2.0303788,15.435929,-1.6952614,0
7038,-2.0024753,15.396653,-1.7729276,0
7039,-2.019003,15.41909,-1.7279195,0
7040,-1.9993143,15.391233,-1.7819642,0
7041,-1.9778868,15.359328,-1.8497643,0
7042,-1.9997687,15.391893,-1.7807062,0
7043,-1.9684087,15.346517,-1.8713831,0
7044,-1.9754385,15.3567505,-1.8489125,0
7045,-1.962551,15.336582,-1.8870575,0
7046,-1.9734563,15.35518,-1.8536949,0
7047,-1.933699,15.293797,-1.9668953,0
7048,-1.9412776,15.305212,-1.9424579,0
7049,-1.9228996,15.277031,-1.997415,0
7050,-1.943307,15.30967,-1.9384116,0
7051,-1.90785,15.254308,-2.031503,0
7052,-1.9076656,15.251658,-2.051117,0
7053,-1.8964915,15.232429,-2.0829844,0
7054,-1.9004844,15.23938,-2.0701408,0
7055,-1.8895401,15.220469,-2.105214,0
7056,-1.8853616,15.212978,-2.1193724,0
7057,-1.8865235,15.215203,-2.1164207,0
7058,-1.8888241,15.220271,-2.105393,0
7059,-1.8707365,15.187062,-2.1674156,0
7060,-1.8794855,15.200504,-2.1536293,0
7061,-1.8646578,15.177043,-2.1864114,0
7062,-1.8650008,15.176669,-2.186254,0
7063,-1.868801,15.183002,-2.1752253,0
7064,-1.8354464,15.121569,-2.2842355,0
7065,-1.8245474,15.099229,-2.3313382,0
7066,-1.8312929,15.112809,-2.3041563,0
7067,-1.8316075,15.112789,-2.304312,0
7068,-1.8242406,15.098016,-2.3340647,0
7069,-1.8205297,15.091212,-2.3458738,0
7070,-1.806585,15.063492,-2.3989177,0
7071,-1.7907615,15.031836,-2.4532628,0
7072,-1.7976415,15.044548,-2.4323053,0
7073,-1.7973487,15.043415,-2.4317155,0
7074,-1.7878772,15.025395,-2.4657161,0
7075,-1.7647446,14.975325,-2.5530572,0
7076,-1.7756004,15.002872,-2.5082738,0
7077,-1.7700764,14.986955,-2.5332305,0
7078,-1.768284,14.984141,-2.5384698,0
7079,-1.7751243,14.993559,-2.5305042,0
7080,-1.758071,14.962017,-2.576618,0
7081,-1.7478552,14.93984,-2.6152632,0
7082,-1.7472622,14.937607,-2.6190238,0
7083,-1.73636,14.913387,-2.6593173,0
7084,-1.7379295,14.918727,-2.651767,0
7085,-1.7328033,14.909369,-2.6656194,0
7086,-1.729017,14.901465,-2.681395,0
7087,-1.7246982,14.890962,-2.6971154,0
7088,-1.7067984,14.861013,-2.7390916,0
7089,-1.7248595,14.889728,-2.6976585,0
7090,-1.7146227,14.87038,-2.7309947,0
7091,-1.7078772,14.854887,-2.7565486,0
7092,-1.7041032,14.846753,-2.7704527,0
7093,-1.6915398,14.813234,-2.825436,0
7094,-1.6906748,14.813444,-2.8259094,0
7095,-1.6994951,14.829091,-2.8013735,0
7096,-1.6883943,14.808014,-2.8354325,0
7097,-1.6791428,14.787273,-2.8657653,0
7098,-1.6772646,14.780291,-2.880822,0
7099,-1.676513,14.777238,-2.8869886,0
7100,-1.6757663,14.774237,-2.891274,0
7101,-1.6611154,14.749389,-2.9264429,0
7102,-1.6565269,14.731933,-2.951493,0
7103,-1.6639262,14.738311,-2.949423,0
7104,-1.6591221,14.73263,-2.9585404,0
7105,-1.6576145,14.726748,-2.9663155,0
7106,-1.6508757,14.707318,-3.0040755,0
7107,-1.6399691,14.683573,-3.029639,0
7108,-1.6361096,14.664352,-3.074067,0
7109,-1.6348219,14.660319,-3.082403,0
7110,-1.6432711,14.684094,-3.043116,0
7111,-1.6308905,14.648132,-3.1125052,0
7112,-1.6485339,14.699008,-3.0173886,0
7113,-1.6208861,14.617259,-3.1566198,0
7114,-1.619958,14.609448,-3.1777954,0
7115,-1.6121405,14.5901575,-3.2026062,0
7116,-1.6129994,14.593698,-3.1976614,0
7117,-1.6103636,14.585229,-3.2108603,0
7118,-1.6108353,14.585987,-3.2095742,0
7119,-1.6052392,14.568189,-3.2388914,0
7120,-1.6036557,14.561666,-3.2499578,0
7121,-1.5987052,14.549103,-3.269897,0
7122,-1.5990355,14.549159,-3.276074,0
7123,-1.598736,14.548007,-3.2755318,0
7124,-1.5956991,14.536045,-3.293763,0
7125,-1.5853124,14.517733,-3.3162472,0
7126,-1.5959339,14.537134,-3.2929518,0
7127,-1.5886389,14.514676,-3.326602,0
7128,-1.588231,14.51114,-3.325506,0
7129,-1.5823174,14.491388,-3.3637018,0
7130,-1.5898769,14.49318,-3.3702593,0
7131,-1.5784607,14.466994,-3.407439,0
7132,-1.5798008,14.482852,-3.3767755,0
7133,-1.5757192,14.460335,-3.416186,0
7134,-1.5756896,14.46627,-3.4039845,0
7135,-1.5741198,14.454707,-3.4240468,0
7136,-1.575841,14.45908,-3.4188342,0
7137,-1.5720925,14.451802,-3.4247942,0
7138,-1.5707083,14.447439,-3.4343946,0
7139,-1.5737506,14.450911,-3.4306927,0
7140,-1.5623128,14.428741,-3.4595137,0
7141,-1.5721997,14.448367,-3.433993,0
7142,-1.5723945,14.443365,-3.4431624,0
7143,-1.5684851,14.438167,-3.449749,0
7144,-1.556691,14.410257,-3.483425,0
7145,-1.5688981,14.440244,-3.4465823,0
7146,-1.5627688,14.42673,-3.4645176,0
7147,-1.5635959,14.429619,-3.460146,0
7148,-1.5511903,14.411979,-3.4787712,0
7149,-1.5584501,14.412317,-3.4853616,0
7150,-1.5277115,14.3755045,-3.5267353,0
7151,-1.4383249,13.763444,-4.498935,0
7152,-1.4502145,13.827648,-4.413385,0
7153,-1.445435,13.800661,-4.450181,0
7154,-1.4520376,13.83172,-4.4141746,0
7155,-1.4463567,13.805964,-4.4436646,0
7156,-1.4409573,13.760683,-4.505492,0
7157,-1.4377806,13.7563095,-4.5084853,0
7158,-1.4480479,13.8144245,-4.433206,0
7159,-1.4437557,13.791172,-4.4632792,0
7160,-1.4337991,13.73931,-4.529506,0
7161,-1.4339435,13.739071,-4.5308204,0
7162,-1.4391807,13.762114,-4.4998155,0
7163,-1.4353375,13.742857,-4.521155,0
7164,-1.4310703,13.725775,-4.5458584,0
7165,-1.4268358,13.704729,-4.5704103,0
7166,-1.4318775,13.729955,-4.5404143,0
7167,-1.4276775,13.705806,-4.5692034,0
7168,-1.4270146,13.706663,-4.568167,0
7169,-1.4284292,13.7127,-4.5616856,0
7170,-1.4245138,13.694562,-4.5821757,0
7171,-1.4247457,13.691628,-4.585495,0
7172,-1.4195058,13.670785,-4.6096416,0
7173,-1.419457,13.670389,-4.6099553,0
7174,-1.4107288,13.650927,-4.630744,0
7175,-1.4161139,13.651946,-4.630846,0
7176,-1.4159468,13.655751,-4.626542,0
7177,-1.413629,13.643068,-4.6409063,0
7178,-1.4194045,13.644277,-4.640367,0
7179,-1.4116553,13.631761,-4.6538863,0
7180,-1.4132689,13.641875,-4.642179,0
7181,-1.404765,13.603505,-4.684552,0
7182,-1.4081911,13.61606,-4.6709495,0
7183,-1.4030459,13.595016,-4.693747,0
7184,-1.4023015,13.587274,-4.7023106,0
7185,-1.4001746,13.582681,-4.706949,0
7186,-1.4080065,13.61562,-4.6717825,0
7187,-1.4014179,13.585818,-4.7036185,0
7188,-1.3879172,13.526197,-4.7668686,0
7189,-1.3924987,13.533754,-4.7590127,0
7190,-1.3864372,13.52017,-4.773457,0
7191,-1.3910714,13.540069,-4.7525563,0
7192,-1.389263,13.519105,-4.7748647,0
7193,-1.386577,13.51832,-4.775561,0
7194,-1.3850474,13.500482,-4.7940693,0
7195,-1.3858984,13.502759,-4.791563,0
7196,-1.3860416,13.513364,-4.7808127,0
7197,-1.3867123,13.511396,-4.782705,0
7198,-1.3861728,13.514152,-4.7801304,0
7199,-1.3839753,13.482004,-4.813219,0
7200,-1.3875253,13.498846,-4.7953076,0
7201,-1.3841437,13.475217,-4.8203382,0
7202,-1.4088693,12.814481,-5.4871283,0
7203,-1.4096954,12.815261,-5.4863567,0
7204,-1.4156637,12.753512,-5.5458684,0
7205,-1.4116647,12.780179,-5.520664,0
7206,-1.4116945,12.790211,-5.5110435,0
7207,-1.4132222,12.77669,-5.523784,0
7208,-1.4222492,12.728908,-5.569454,0
7209,-1.4133492,12.7621355,-5.5378904,0
7210,-1.4154267,12.751254,-5.5483794,0
7211,-1.4114456,12.782848,-5.5183167,0
7212,-1.4155307,12.743881,-5.555273,0
7213,-1.4163808,12.739488,-5.559556,0
7214,-1.4133527,12.742911,-5.555602,0
7215,-1.4132943,12.747663,-5.55169,0
7216,-1.4222559,12.691586,-5.603354,0
7217,-1.4155566,12.745111,-5.554403,0
7218,-1.4174373,12.702776,-5.591795,0
7219,-1.4240335,12.67739,-5.6152945,0
7220,-1.419579,12.689213,-5.6038504,0
7221,-1.4242404,12.672326,-5.6204486,0
7222,-1.4256507,12.669094,-5.622683,0
7223,-1.4250628,12.670249,-5.6220183,0
7224,-1.4235947,12.682569,-5.6111994,0
7225,-1.4267111,12.659354,-5.6318054,0
7226,-1.4239762,12.677332,-5.6151648,0
7227,-1.4246219,12.673586,-5.618456,0
7228,-1.433247,12.6390085,-5.649336,0
7229,-1.4445841,12.606387,-5.6786137,0
7230,-1.4309016,12.640906,-5.6477585,0
7231,-1.4460462,12.600291,-5.6846066,0
7232,-1.4377877,12.6074295,-5.6765046,0
7233,-1.4361801,12.614434,-5.670264,0
7234,-1.4338176,12.620326,-5.665138,0
7235,-1.4376265,12.607203,-5.6766834,0
7236,-1.4308596,12.62508,-5.657874,0
7237,-1.4374366,12.597206,-5.684034,0
7238,-1.4418495,12.584277,-5.6953063,0
7239,-1.4447078,12.576887,-5.702274,0
7240,-1.4519347,12.557961,-5.717808,0
7241,-1.4456307,12.567322,-5.710551,0
7242,-1.4492797,12.554175,-5.719406,0
7243,-1.4529626,12.551811,-5.72433,0
7244,-1.4473554,12.565775,-5.710807,0
7245,-1.4467908,12.562144,-5.713986,0
7246,-1.4501181,12.552068,-5.7222123,0
7247,-1.4515334,12.54941,-5.72462,0
7248,-1.4571346,12.536863,-5.7356896,0
7249,-1.4563555,12.530513,-5.7408853,0
7250,-1.5917947,11.860686,-6.203954,0
7251,-1.6052824,11.6710205,-6.366894,0
7252,-1.634682,11.663499,-6.341443,0
7253,-1.6524733,11.622968,-6.3631644,0
7254,-1.6505879,11.634662,-6.3385887,0
7255,-1.6573845,11.6391945,-6.3451977,0
7256,-1.648869,11.627257,-6.3574905,0
7257,-1.6493055,11.629261,-6.36017,0
7258,-1.6557144,11.612502,-6.369975,0
7259,-1.6051847,11.668694,-6.3714323,0
7260,-1.6046807,11.66911,-6.371454,0
7261,-1.6491385,11.624528,-6.365052,0
7262,-1.6086408,11.66098,-6.375111,0
7263,-1.6064897,11.667892,-6.3715763,0
7264,-1.6506068,11.616087,-6.372461,0
7265,-1.6647668,11.581527,-6.392151,0
7266,-1.6657846,11.582701,-6.3896627,0
7267,-1.5971092,11.675996,-6.384412,0
7268,-1.6704017,11.572589,-6.3939795,0
7269,-1.6057465,11.667462,-6.373624,0
7270,-1.6052511,11.668604,-6.3725643,0
7271,-1.6174465,11.646373,-6.385728,0
7272,-1.7253659,11.418811,-6.487287,0
7273,-1.7341639,11.395671,-6.502808,0
7274,-1.7351309,11.396248,-6.5029345,0
7275,-1.6171775,11.647382,-6.3808455,0
7276,-1.7465948,11.379196,-6.51666,0
7277,-1.7394493,11.385221,-6.510475,0
7278,-1.7248062,11.4220705,-6.4877176,0
7279,-1.737305,11.391282,-6.506203,0
7280,-1.7620358,11.322514,-6.5441284,0
7281,-1.7607551,11.313033,-6.5440946,0
7282,-1.7787752,11.285988,-6.5661173,0
7283,-1.7817127,11.277443,-6.569937,0
7284,-1.8069081,11.225632,-6.6049595,0
7285,-1.7950227,11.24705,-6.5880775,0
7286,-1.7753782,11.281465,-6.563932,0
7287,-1.7866969,11.258632,-6.577956,0
7288,-1.8136004,11.207717,-6.6095743,0
7289,-1.8111371,11.208013,-6.6080475,0
7290,-1.8091929,11.2151165,-6.608705,0
7291,-1.8145205,11.206398,-6.615351,0
7292,-1.8175617,11.198829,-6.6188483,0
7293,-1.8141955,11.20407,-6.614318,0
7294,-1.8221339,11.186311,-6.6241965,0
7295,-1.8182395,11.198766,-6.619688,0
7296,-1.8182034,11.199012,-6.619668,0
7297,-1.8185103,11.197894,-6.620199,0
7298,-1.8325157,11.158736,-6.635699,0
7299,-1.8289127,11.187761,-6.6303906,0
7300,-1.8776624,11.041046,-6.6880307,0
7301,-1.8947736,11.002537,-6.706943,0
7302,-1.8905294,11.011122,-6.702644,0
7303,-1.8839742,11.0007715,-6.699501,0
7304,-1.8937453,10.992309,-6.706925,0
7305,-1.8211722,11.188541,-6.623307,0
7306,-1.9076477,10.971341,-6.7213116,0
7307,-1.9087133,10.966602,-6.7222977,0
7308,-1.9083244,10.970021,-6.72188,0
7309,-1.912395,10.9583435,-6.7264357,0
7310,-1.914047,10.954649,-6.728,0
7311,-1.9120846,10.960913,-6.725631,0
7312,-1.910966,10.958965,-6.72498,0
7313,-1.9220506,10.936408,-6.737025,0
7314,-1.9178344,10.947623,-6.73227,0
7315,-1.9244642,10.92976,-6.738899,0
7316,-1.9340882,10.908444,-6.747437,0
7317,-1.9417484,10.890573,-6.7557116,0
7318,-1.9822688,10.808633,-6.793474,0
7319,-2.0434923,10.639825,-6.8521953,0
7320,-2.044353,10.619872,-6.8543034,0
7321,-1.956612,10.853578,-6.7690034,0
7322,-1.9399757,10.894322,-6.754372,0
7323,-2.075243,10.561456,-6.8804026,0
7324,-2.0884912,10.547179,-6.8888617,0
7325,-2.1005516,10.510568,-6.900658,0
7326,-2.1006496,10.516234,-6.900366,0
7327,-2.1056871,10.509125,-6.9033227,0
7328,-2.1053905,10.502594,-6.904195,0
7329,-2.1149955,10.488383,-6.911103,0
7330,-2.116253,10.4854145,-6.9129486,0
7331,-2.1079626,10.495274,-6.9051394,0
7332,-2.1147764,10.483437,-6.91091,0
7333,-2.1123967,10.486793,-6.910323,0
7334,-2.1267679,10.464804,-6.922116,0
7335,-2.1277096,10.455494,-6.920009,0
7336,-2.104411,10.502397,-6.9035697,0
7337,-2.1351383,10.445912,-6.9251585,0
7338,-2.1631317,10.404249,-6.9470134,0
7339,-2.114428,10.47509,-6.911471,0
7340,-2.1235387,10.453057,-6.916718,0
7341,-2.132175,10.446386,-6.9232197,0
7342,-2.136927,10.443126,-6.9294963,0
7343,-2.1239138,10.461411,-6.918253,0
7344,-2.1277728,10.456681,-6.9210687,0
7345,-2.1353157,10.44008,-6.9258633,0
7346,-2.1550355,10.406038,-6.938106,0
7347,-2.1324983,10.453809,-6.9267454,0
7348,-2.191582,10.336575,-6.9602084,0
7349,-2.2022586,10.311507,-6.9680324,0
7350,-2.1382513,10.435503,-6.9282165,0
7351,-2.1833987,10.344121,-6.9547057,0
7352,-2.182381,10.34431,-6.952771,0
7353,-2.1904023,10.327263,-6.95737,0
7354,-2.2871752,10.10837,-7.006688,0
7355,-2.2812102,10.118868,-7.005045,0
7356,-2.2973487,10.080614,-7.0134435,0
7357,-2.3026264,10.080309,-7.020619,0
7358,-2.2971356,10.083591,-7.014516,0
7359,-2.2956908,10.086441,-7.0139103,0
7360,-2.3231604,10.032727,-7.024642,0
7361,-2.305587,10.066219,-7.0169945,0
7362,-2.303939,10.070025,-7.016577,0
7363,-2.3030074,10.07102,-7.015371,0
7364,-2.30292,10.070553,-7.015584,0
7365,-2.297284,10.0836,-7.0147414,0
7366,-2.3085809,10.05829,-7.018476,0
7367,-2.3072422,10.06218,-7.018222,0
7368,-2.3496766,9.978078,-7.0337834,0
7369,-2.313476,10.0548525,-7.024889,0
7370,-2.4240875,9.826837,-7.0623198,0
7371,-2.419393,9.836243,-7.06051,0
7372,-2.4167054,9.842343,-7.059785,0
7373,-2.461005,9.754973,-7.0800824,0
7374,-2.4219472,9.831602,-7.062195,0
7375,-2.4759445,9.723791,-7.085235,0
7376,-2.4765995,9.714099,-7.0851,0
7377,-2.4696083,9.739002,-7.0834956,0
7378,-2.4689577,9.735685,-7.0817757,0
7379,-2.4831803,9.708873,-7.0876093,0
7380,-2.4806724,9.7133875,-7.087034,0
7381,-2.4712076,9.731875,-7.0839596,0
7382,-2.4886081,9.690556,-7.087778,0
7383,-2.500979,9.661822,-7.090322,0
7384,-2.4862795,9.699596,-7.088666,0
7385,-2.5023706,9.670942,-7.0938287,0
7386,-2.4930513,9.685864,-7.0903754,0
7387,-2.5058901,9.649436,-7.092127,0
7388,-2.5220332,9.629125,-7.097324,0
7389,-2.5054607,9.651445,-7.0921593,0
7390,-2.5223522,9.618564,-7.097294,0
